state_1,price_1,load_1,month_1,year_1,coal_cost_1,CDD_1,HDD_1,date_1,state_2,price_2,load_2,month_2,year_2,coal_cost_2,CDD_2,HDD_2,date_2,ln_load_rel,ln_price_rel,ln_coal_rel,time_diff
alabama,0.10287561847842061,2944.0,12,2013,30.794101797873903,4.0,564.0,12/2013,alabama,0.10634286874389738,3082.0,1,2016,49.33342356364621,4.0,713.0,1/2016,-0.04580953603129422,-0.033147813883630174,-0.4712786425151411,-25.0
alabama,0.10287561847842061,2944.0,12,2013,30.794101797873903,4.0,564.0,12/2013,alabama,0.10790831052268961,3795.0,1,2018,98.8771577006871,2.0,796.0,1/2018,-0.25391520998096345,-0.04776121897762056,-1.1665550767878,-49.0
alabama,0.10287561847842061,2944.0,12,2013,30.794101797873903,4.0,564.0,12/2013,alabama,0.1142660567518316,2370.0,2,2018,39.049425415597455,41.0,267.0,2/2018,0.21687924571959008,-0.10500888947678817,-0.23750499053621443,-50.0
alabama,0.10287561847842061,2944.0,12,2013,30.794101797873903,4.0,564.0,12/2013,alabama,0.11755413065700214,2135.0,3,2018,43.062912368738964,22.0,350.0,3/2018,0.32130255418604203,-0.13337824302329807,-0.33533895320800045,-51.0
alabama,0.10287561847842061,2944.0,12,2013,30.794101797873903,4.0,564.0,12/2013,alabama,0.11857414360543271,1924.0,4,2018,35.748389190191446,18.0,205.0,4/2018,0.42536284862311513,-0.14201777843025393,-0.14918203893584908,-52.0
louisiana,0.08582765884485377,2520.0,12,2013,30.284622544456965,8.0,441.0,12/2013,louisiana,0.0954818196799178,3287.0,8,2014,30.525101540310775,519.0,0.0,8/2014,-0.26571639315875045,-0.10659454081536333,-0.00790926954857412,-8.0
louisiana,0.08582765884485377,2520.0,12,2013,30.284622544456965,8.0,441.0,12/2013,louisiana,0.09515964920781046,3146.0,9,2014,28.44130045060323,409.0,0.0,9/2014,-0.2218729031127542,-0.10321468038228306,0.06279774690571092,-9.0
louisiana,0.08582765884485377,2520.0,12,2013,30.284622544456965,8.0,441.0,12/2013,louisiana,0.08640837899432673,2046.0,11,2014,51.33103816127625,9.0,340.0,11/2014,0.2083722339938972,-0.006743331503954982,-0.5276555246954082,-11.0
louisiana,0.08582765884485377,2520.0,12,2013,30.284622544456965,8.0,441.0,12/2013,louisiana,0.08987301186323758,2286.0,12,2014,48.92978245873129,22.0,327.0,12/2014,0.09745533615071306,-0.04605637595937902,-0.4797461824154666,-12.0
louisiana,0.08582765884485377,2520.0,12,2013,30.284622544456965,8.0,441.0,12/2013,louisiana,0.08408483957115764,2425.0,2,2016,54.708363974145605,23.0,287.0,2/2016,0.0384273771338855,0.020515034668517566,-0.5913765271239012,-26.0
louisiana,0.08582765884485377,2520.0,12,2013,30.284622544456965,8.0,441.0,12/2013,louisiana,0.09077732855290258,2695.0,10,2016,31.171332672209928,233.0,16.0,10/2016,-0.06713930283762856,-0.056068250185013005,-0.02885877092213338,-34.0
louisiana,0.08582765884485377,2520.0,12,2013,30.284622544456965,8.0,441.0,12/2013,louisiana,0.09085430862652391,1810.0,4,2018,33.21744773559542,47.0,105.0,4/2018,0.3309320562455976,-0.05691590073120664,-0.09243519517581784,-52.0
montana,0.09738891882623818,550.0,12,2013,31.3623671189928,0.0,434.0,12/2013,montana,0.09579272872708829,506.0,3,2014,49.17425107059593,0.0,66.0,3/2014,0.083381608939051,0.01652565288116459,-0.4497614595337114,-3.0
montana,0.09738891882623818,550.0,12,2013,31.3623671189928,0.0,434.0,12/2013,montana,0.10488459786159499,380.0,8,2014,27.985382072682505,59.0,7.0,8/2014,0.3697470255060852,-0.07414824332951875,0.11392636972726203,-8.0
montana,0.09738891882623818,550.0,12,2013,31.3623671189928,0.0,434.0,12/2013,montana,0.10390617427546768,326.0,10,2014,30.125036347775517,0.0,546.0,10/2014,0.523020896859809,-0.0647758870874362,0.04025207636906209,-10.0
montana,0.09738891882623818,550.0,12,2013,31.3623671189928,0.0,434.0,12/2013,montana,0.09940357852882704,398.0,11,2014,42.96174174465403,0.0,161.0,11/2014,0.32346627294207897,-0.020475679885471627,-0.31470131803885526,-11.0
montana,0.09738891882623818,550.0,12,2013,31.3623671189928,0.0,434.0,12/2013,montana,0.10415548158488135,575.0,1,2015,52.35106351824918,0.0,1197.0,1/2015,-0.04445176257083381,-0.06717236353283541,-0.5123635779007182,-13.0
montana,0.09738891882623818,550.0,12,2013,31.3623671189928,0.0,434.0,12/2013,montana,0.09948305998735542,511.0,2,2018,40.025661050987395,0.0,391.0,2/2018,0.07354868802281221,-0.021274943861700174,-0.2439120999542906,-50.0
montana,0.09738891882623818,550.0,12,2013,31.3623671189928,0.0,434.0,12/2013,montana,0.10073413251556547,513.0,3,2018,40.061332589908,0.0,77.0,3/2018,0.06964243305574712,-0.03377226035626403,-0.2448029197905179,-51.0
new hampshire,0.16153793501324962,480.0,1,2014,29.814114034830393,0.0,1462.0,1/2014,new hampshire,0.1682252047095305,368.0,9,2014,28.46068123455594,8.0,94.0,9/2014,0.2657031657330057,-0.04056357915012475,0.046458377778882155,-8.0
new hampshire,0.16153793501324962,480.0,1,2014,29.814114034830393,0.0,1462.0,1/2014,new hampshire,0.17630800562478788,328.0,11,2014,30.480531445473503,0.0,904.0,11/2014,0.38077249551779285,-0.08749249067258208,-0.022106259825394065,-10.0
new hampshire,0.16153793501324962,480.0,1,2014,29.814114034830393,0.0,1462.0,1/2014,new hampshire,0.17984318373930028,391.0,12,2014,42.682393634075964,0.0,89.0,12/2014,0.20507854391657088,-0.10734526292246346,-0.3588046014174141,-11.0
new hampshire,0.16153793501324962,480.0,1,2014,29.814114034830393,0.0,1462.0,1/2014,new hampshire,0.17736192282385724,394.0,2,2016,48.61245500638619,0.0,68.0,2/2016,0.19743519460400288,-0.09345239980780756,-0.48889786720880585,-25.0
new hampshire,0.16153793501324962,480.0,1,2014,29.814114034830393,0.0,1462.0,1/2014,new hampshire,0.18130697952473473,444.0,12,2017,96.51957853833508,0.0,362.0,12/2017,0.07796154146971192,-0.11545160731971733,-1.1747639674577306,-47.0
new hampshire,0.16153793501324962,480.0,1,2014,29.814114034830393,0.0,1462.0,1/2014,new hampshire,0.18427609803265277,371.0,2,2018,35.1351853917959,0.0,22.0,2/2018,0.2575840412945014,-0.1316951589178765,-0.16422115447010072,-49.0
new hampshire,0.16153793501324962,480.0,1,2014,29.814114034830393,0.0,1462.0,1/2014,new hampshire,0.18474119505622152,376.0,3,2018,41.2136418548462,0.0,32.0,3/2018,0.24419696051204215,-0.13421589319538654,-0.32378740781521564,-50.0
new hampshire,0.16153793501324962,480.0,1,2014,29.814114034830393,0.0,1462.0,1/2014,new hampshire,0.18356278681685442,337.0,4,2018,41.236731099059014,0.0,770.0,4/2018,0.353703173549575,-0.12781676465718209,-0.324347483991688,-51.0
illinois,0.10110788426374098,4791.0,1,2014,31.750222456902026,0.0,1538.0,1/2014,illinois,0.1167692233150831,3306.0,9,2014,30.834827268763025,57.0,1.0,9/2014,0.3710001585021526,-0.14401142886713358,0.029254925194361077,-8.0
illinois,0.10110788426374098,4791.0,1,2014,31.750222456902026,0.0,1538.0,1/2014,illinois,0.131045846660851,2951.0,10,2014,28.399728603276145,3.0,402.0,10/2014,0.4845950619401827,-0.25935912869434186,0.11152014293192594,-9.0
illinois,0.10110788426374098,4791.0,1,2014,31.750222456902026,0.0,1538.0,1/2014,illinois,0.11445449510799337,4047.0,12,2014,52.349814910175574,0.0,15.0,12/2014,0.16876329200725648,-0.1239892135730469,-0.5000486698572981,-11.0
illinois,0.10110788426374098,4791.0,1,2014,31.750222456902026,0.0,1538.0,1/2014,illinois,0.11176947180383237,4408.0,1,2015,44.85421161035893,0.0,1316.0,1/2015,0.08331808605037162,-0.10025035485416581,-0.34551775662114176,-12.0
illinois,0.10110788426374098,4791.0,1,2014,31.750222456902026,0.0,1538.0,1/2014,illinois,0.12444805163434686,3181.0,3,2016,49.412060252954184,4.0,637.0,3/2016,0.40954354513397795,-0.2077002650899263,-0.44229479724228793,-26.0
illinois,0.10110788426374098,4791.0,1,2014,31.750222456902026,0.0,1538.0,1/2014,illinois,0.12031546830925105,4456.0,6,2016,32.938038493274234,235.0,5.0,6/2016,0.07248765527600211,-0.17392908804874171,-0.0367284432790965,-29.0
illinois,0.10110788426374098,4791.0,1,2014,31.750222456902026,0.0,1538.0,1/2014,illinois,0.11628773066681564,4522.0,1,2018,87.68597657486546,0.0,1323.0,1/2018,0.05778478404520687,-0.13987944889318518,-1.0158622525366359,-48.0
illinois,0.10110788426374098,4791.0,1,2014,31.750222456902026,0.0,1538.0,1/2014,illinois,0.12089185556019098,3046.0,4,2018,36.51786955917119,0.0,705.0,4/2018,0.452909903428015,-0.17870828246774825,-0.13990198591758454,-51.0
kansas,0.1073660124966998,1393.0,1,2014,31.544877624258067,0.0,1121.0,1/2014,kansas,0.1233390119250426,757.0,4,2014,52.04185933317109,10.0,320.0,4/2014,0.609851720342357,-0.13869308375428124,-0.5006371635163281,-3.0
kansas,0.1073660124966998,1393.0,1,2014,31.544877624258067,0.0,1121.0,1/2014,kansas,0.1238732189589997,823.0,10,2014,29.155762334011825,33.0,204.0,10/2014,0.5262587731027358,-0.1430149400278111,0.07875864645561673,-9.0
kansas,0.1073660124966998,1393.0,1,2014,31.544877624258067,0.0,1121.0,1/2014,kansas,0.11879939872957378,925.0,11,2014,47.53915531203026,0.0,794.0,11/2014,0.4094212362673805,-0.10119267092543262,-0.41014247541898485,-10.0
kansas,0.1073660124966998,1393.0,1,2014,31.544877624258067,0.0,1121.0,1/2014,kansas,0.11056809459498851,1138.0,12,2014,42.06056955199519,0.0,911.0,12/2014,0.20218735909352956,-0.029387897046689756,-0.28769949318671567,-11.0
kansas,0.1073660124966998,1393.0,1,2014,31.544877624258067,0.0,1121.0,1/2014,kansas,0.1109885497300938,1285.0,1,2015,52.09726384428414,0.0,1020.0,1/2015,0.08070097645048546,-0.03318336561526018,-0.501701211582991,-12.0
kansas,0.1073660124966998,1393.0,1,2014,31.544877624258067,0.0,1121.0,1/2014,kansas,0.11601040226606986,1254.0,1,2016,52.70739276288441,0.0,1038.0,1/2016,0.10512125258693973,-0.07743618700189717,-0.5133445074265505,-24.0
kansas,0.1073660124966998,1393.0,1,2014,31.544877624258067,0.0,1121.0,1/2014,kansas,0.12240198165421683,982.0,2,2016,47.083639741456054,0.0,664.0,2/2016,0.34962366542533985,-0.13106688514117076,-0.4005143707073398,-25.0
kansas,0.1073660124966998,1393.0,1,2014,31.544877624258067,0.0,1121.0,1/2014,kansas,0.13076678639178038,720.0,4,2016,33.25982917505224,21.0,237.0,4/2016,0.6599637617697047,-0.19717180531848738,-0.05293911929079162,-27.0
kansas,0.1073660124966998,1393.0,1,2014,31.544877624258067,0.0,1121.0,1/2014,kansas,0.12847082301920829,1501.0,6,2016,33.696006754552606,397.0,1.0,6/2016,-0.0746718578536562,-0.17945814554594705,-0.06596811799410326,-29.0
kansas,0.1073660124966998,1393.0,1,2014,31.544877624258067,0.0,1121.0,1/2014,kansas,0.11947264680724459,981.0,2,2018,38.45438655212168,0.0,905.0,2/2018,0.35064251421444265,-0.10684377336871076,-0.1980615556119773,-49.0
kansas,0.1073660124966998,1393.0,1,2014,31.544877624258067,0.0,1121.0,1/2014,kansas,0.12396617414738408,933.0,3,2018,39.29932162438435,7.0,595.0,3/2018,0.4008097729324619,-0.14376506446588375,-0.2197960388471249,-50.0
south dakota,0.09172069191430275,573.0,1,2014,31.19285791115413,0.0,1472.0,1/2014,south dakota,0.1112456998885605,318.0,9,2014,31.018944716313776,46.0,81.0,9/2014,0.5888343339345626,-0.19299326588403976,0.005591017798274511,-8.0
south dakota,0.09172069191430275,573.0,1,2014,31.19285791115413,0.0,1472.0,1/2014,south dakota,0.10875254434428613,308.0,10,2014,27.85693515556848,0.0,459.0,10/2014,0.6207859337411652,-0.1703270642362239,0.11310720198011308,-9.0
south dakota,0.09172069191430275,573.0,1,2014,31.19285791115413,0.0,1472.0,1/2014,south dakota,0.09706285281229658,491.0,12,2014,53.87522711152999,0.0,258.0,12/2014,0.15444158892021898,-0.05661073407221812,-0.5464816084354667,-11.0
south dakota,0.09172069191430275,573.0,1,2014,31.19285791115413,0.0,1472.0,1/2014,south dakota,0.09888425758714603,526.0,1,2015,44.405181417959255,0.0,1319.0,1/2015,0.08558450397702974,-0.07520204917665896,-0.3531670057253141,-12.0
south dakota,0.09172069191430275,573.0,1,2014,31.19285791115413,0.0,1472.0,1/2014,south dakota,0.10637989506942229,383.0,3,2016,49.151183126080944,1.0,781.0,3/2016,0.4028507275340936,-0.14826860121045715,-0.4547117625378767,-26.0
south dakota,0.09172069191430275,573.0,1,2014,31.19285791115413,0.0,1472.0,1/2014,south dakota,0.11523036478421891,362.0,6,2016,34.4347859459252,213.0,6.0,6/2016,0.4592415048889684,-0.22818529499800902,-0.09887811729296714,-29.0
south dakota,0.09172069191430275,573.0,1,2014,31.19285791115413,0.0,1472.0,1/2014,south dakota,0.1198577764184126,325.0,9,2016,29.171127083651935,70.0,44.0,9/2016,0.567060534385002,-0.26755784163981255,0.06700973392137115,-32.0
south dakota,0.09172069191430275,573.0,1,2014,31.19285791115413,0.0,1472.0,1/2014,south dakota,0.1118713193954756,337.0,11,2016,29.835528196527605,0.0,687.0,11/2016,0.5308027863623779,-0.19860127506732936,0.04448925076697217,-34.0
south dakota,0.09172069191430275,573.0,1,2014,31.19285791115413,0.0,1472.0,1/2014,south dakota,0.09971509971509972,544.0,1,2018,94.65951622814367,0.0,1453.0,1/2018,0.051936469858796866,-0.0835691152775061,-1.1100972583322528,-48.0
south dakota,0.09172069191430275,573.0,1,2014,31.19285791115413,0.0,1472.0,1/2014,south dakota,0.10004090892186396,496.0,2,2018,37.43166350552271,0.0,449.0,2/2018,0.14430978998981212,-0.08683118982437153,-0.18232780852971323,-49.0
south dakota,0.09172069191430275,573.0,1,2014,31.19285791115413,0.0,1472.0,1/2014,south dakota,0.10411162100774117,393.0,4,2018,37.04630788485607,0.0,857.0,4/2018,0.3770761048454784,-0.126715600781743,-0.1719795390390784,-51.0
south carolina,0.11548202254881829,3384.0,1,2014,30.73327661904622,1.0,797.0,1/2014,south carolina,0.12382574835726455,1806.0,4,2014,48.99488926746167,42.0,101.0,4/2014,0.6279439867491832,-0.06976045320532324,-0.4663699954814105,-3.0
south carolina,0.11548202254881829,3384.0,1,2014,30.73327661904622,1.0,797.0,1/2014,south carolina,0.12348431245214257,3155.0,7,2014,26.344612342615655,434.0,0.0,7/2014,0.07006994575080043,-0.06699925440139,0.15408220761983493,-6.0
south carolina,0.11548202254881829,3384.0,1,2014,30.73327661904622,1.0,797.0,1/2014,south carolina,0.12291466736460484,2962.0,8,2014,27.830284700613603,406.0,0.0,8/2014,0.1331937258983698,-0.06237548442601889,0.09922119105029356,-7.0
south carolina,0.11548202254881829,3384.0,1,2014,30.73327661904622,1.0,797.0,1/2014,south carolina,0.12287417026018703,2662.0,9,2014,27.811424972140124,274.0,0.0,9/2014,0.23998072177105703,-0.06204595681056152,0.09989909003314819,-8.0
south carolina,0.11548202254881829,3384.0,1,2014,30.73327661904622,1.0,797.0,1/2014,south carolina,0.12435785596588156,1898.0,10,2014,29.776097702820586,85.0,93.0,10/2014,0.5782577415562408,-0.07404847557808103,0.03164001537019793,-9.0
south carolina,0.11548202254881829,3384.0,1,2014,30.73327661904622,1.0,797.0,1/2014,south carolina,0.12151481355767832,2057.0,11,2014,46.918489065606366,0.0,479.0,11/2014,0.4978098310731567,-0.050921308714787096,-0.42306582438848633,-10.0
south carolina,0.11548202254881829,3384.0,1,2014,30.73327661904622,1.0,797.0,1/2014,south carolina,0.1163976953644958,2724.0,12,2014,41.73022550838977,6.0,504.0,12/2014,0.21695705345671099,-0.007897866907921628,-0.30587970205067744,-11.0
south carolina,0.11548202254881829,3384.0,1,2014,30.73327661904622,1.0,797.0,1/2014,south carolina,0.11635738898704645,3101.0,1,2015,51.56037991858887,5.0,672.0,1/2015,0.08733380162566502,-0.007551525362132878,-0.5174075499937102,-12.0
south carolina,0.11548202254881829,3384.0,1,2014,30.73327661904622,1.0,797.0,1/2014,south carolina,0.1233207693051126,3207.0,8,2015,73.76051029283849,446.0,0.0,8/2015,0.05372252103295895,-0.06567397236260518,-0.875477500985787,-19.0
south carolina,0.11548202254881829,3384.0,1,2014,30.73327661904622,1.0,797.0,1/2014,south carolina,0.11475362290818743,2958.0,1,2016,50.754550991405566,5.0,694.0,1/2016,0.1345450774553688,0.006327448292413041,-0.5016552920833833,-24.0
south carolina,0.11548202254881829,3384.0,1,2014,30.73327661904622,1.0,797.0,1/2014,south carolina,0.11698339590509733,2676.0,2,2016,46.280527925068704,2.0,490.0,2/2016,0.2347352994779949,-0.012917140466456348,-0.40937531293175544,-25.0
south carolina,0.11548202254881829,3384.0,1,2014,30.73327661904622,1.0,797.0,1/2014,south carolina,0.12518175427784572,1682.0,4,2016,32.01764099798746,40.0,102.0,4/2016,0.6990748801932205,-0.08065184652158759,-0.04094103556170885,-27.0
south carolina,0.11548202254881829,3384.0,1,2014,30.73327661904622,1.0,797.0,1/2014,south carolina,0.12029934518241346,2040.0,11,2017,91.9644527595884,7.0,332.0,11/2017,0.5061086338878519,-0.04086831084129425,-1.0960561228104486,-46.0
south carolina,0.11548202254881829,3384.0,1,2014,30.73327661904622,1.0,797.0,1/2014,south carolina,0.11526677626662682,2598.0,12,2017,86.1511732177552,4.0,545.0,12/2017,0.2643165234955691,0.001865633500398779,-1.0307575846697818,-47.0
south carolina,0.11548202254881829,3384.0,1,2014,30.73327661904622,1.0,797.0,1/2014,south carolina,0.12049536985384361,2256.0,2,2018,35.683736844062636,32.0,250.0,2/2018,0.4054651081081644,-0.04249645882372447,-0.1493490378789444,-49.0
kentucky,0.09289409095798253,3314.0,1,2014,33.43209441950971,0.0,1193.0,1/2014,kentucky,0.09874509423906197,2062.0,9,2014,29.623528271718595,135.0,44.0,9/2014,0.474479533409603,-0.06108168663889097,0.12094742973771389,-8.0
kentucky,0.09289409095798253,3314.0,1,2014,33.43209441950971,0.0,1193.0,1/2014,kentucky,0.10187069884656393,1635.0,10,2014,28.651739846854706,21.0,251.0,10/2014,0.7065131146551545,-0.0922443134421716,0.15430218041140178,-9.0
kentucky,0.09289409095798253,3314.0,1,2014,33.43209441950971,0.0,1193.0,1/2014,kentucky,0.09628557270969561,2510.0,12,2014,50.931278722928795,0.0,794.0,12/2014,0.2778731658606786,-0.035858454165290876,-0.42096089867393965,-11.0
kentucky,0.09289409095798253,3314.0,1,2014,33.43209441950971,0.0,1193.0,1/2014,kentucky,0.0941011098854973,2902.0,1,2015,47.050554942748654,0.0,1022.0,1/2015,0.13275576454237506,-0.012909803950159298,-0.3417063113395451,-12.0
kentucky,0.09289409095798253,3314.0,1,2014,33.43209441950971,0.0,1193.0,1/2014,kentucky,0.09638530921605971,2775.0,1,2016,42.44047216233722,0.0,1038.0,1/2016,0.17750517180597336,-0.03689375866253321,-0.2385860897251972,-24.0
kentucky,0.09289409095798253,3314.0,1,2014,33.43209441950971,0.0,1193.0,1/2014,kentucky,0.09903668705373102,1908.0,3,2016,50.35894760234596,20.0,434.0,3/2016,0.5521003459782764,-0.06403032047192406,-0.40965996209943656,-26.0
kentucky,0.09289409095798253,3314.0,1,2014,33.43209441950971,0.0,1193.0,1/2014,kentucky,0.09105636556616947,3275.0,1,2018,89.63186414166806,0.0,1089.0,1/2018,0.011838049917156023,0.01998132072378728,-0.9861945339746473,-48.0
kentucky,0.09289409095798253,3314.0,1,2014,33.43209441950971,0.0,1193.0,1/2014,kentucky,0.09845640383813099,1787.0,4,2018,35.896722755295976,0.0,441.0,4/2018,0.6176176828270801,-0.058153812256822104,-0.07112965380669092,-51.0
mississippi,0.1015968005319409,1950.0,1,2014,30.8310598726862,0.0,812.0,1/2014,mississippi,0.11008285285139784,1894.0,9,2014,30.708852173070404,347.0,2.0,9/2014,0.029138377811768982,-0.08022124619262183,0.003971661843387339,-8.0
mississippi,0.1015968005319409,1950.0,1,2014,30.8310598726862,0.0,812.0,1/2014,mississippi,0.1113695841814481,1420.0,10,2014,28.913443830570902,121.0,71.0,10/2014,0.31717250096248606,-0.09184221390933531,0.06421594787050526,-9.0
mississippi,0.1015968005319409,1950.0,1,2014,30.8310598726862,0.0,812.0,1/2014,mississippi,0.10930501442826192,1451.0,12,2014,53.21453902431916,11.0,457.0,12/2014,0.2955763986736046,-0.07313022796918246,-0.5458090296685499,-11.0
mississippi,0.1015968005319409,1950.0,1,2014,30.8310598726862,0.0,812.0,1/2014,mississippi,0.10649824780609705,1771.0,1,2015,44.258758529133274,8.0,652.0,1/2015,0.09628501377495896,-0.0471164886680436,-0.3615306654566137,-12.0
mississippi,0.1015968005319409,1950.0,1,2014,30.8310598726862,0.0,812.0,1/2014,mississippi,0.10381321311506927,1189.0,5,2016,36.03664221929581,190.0,16.0,5/2016,0.49471675486701067,-0.02158121278888835,-0.15601364096070158,-28.0
mississippi,0.1015968005319409,1950.0,1,2014,30.8310598726862,0.0,812.0,1/2014,mississippi,0.09653616760972626,1930.0,9,2016,29.945328031809147,419.0,0.0,9/2016,0.010309369658861287,0.05109431181075089,0.02914929913969761,-32.0
mississippi,0.1015968005319409,1950.0,1,2014,30.8310598726862,0.0,812.0,1/2014,mississippi,0.09654954099398542,2126.0,1,2018,95.9536711170698,2.0,760.0,1/2018,-0.0864129073441007,0.05095578903371822,-1.1353428631790907,-48.0
mississippi,0.1015968005319409,1950.0,1,2014,30.8310598726862,0.0,812.0,1/2014,mississippi,0.10468965004276842,1614.0,2,2018,31.38830004834691,48.0,256.0,2/2018,0.18911380272789838,-0.029988215709274804,-0.017912594279653544,-49.0
mississippi,0.1015968005319409,1950.0,1,2014,30.8310598726862,0.0,812.0,1/2014,mississippi,0.11282621795763223,1126.0,4,2018,38.93756083993881,20.0,191.0,4/2018,0.5491578428581568,-0.10483669693782421,-0.23343673977592325,-51.0
arkansas,0.08086675076026478,2002.0,1,2014,30.801724896594205,0.0,937.0,1/2014,arkansas,0.08259777328133094,1931.0,2,2014,30.90818451071816,0.0,750.0,2/2014,0.03610867744665135,-0.021179974564781257,-0.0034503281810373044,-1.0
arkansas,0.08086675076026478,2002.0,1,2014,30.801724896594205,0.0,937.0,1/2014,arkansas,0.0977895289383129,1062.0,5,2014,25.3125182261796,129.0,43.0,5/2014,0.6339927580732817,-0.19001475749272517,0.19627162663448716,-4.0
arkansas,0.08086675076026478,2002.0,1,2014,30.801724896594205,0.0,937.0,1/2014,arkansas,0.097323600973236,1775.0,8,2014,29.672065993931813,419.0,1.0,8/2014,0.12034625796564972,-0.18523877085419324,0.03736462724805624,-7.0
arkansas,0.08086675076026478,2002.0,1,2014,30.801724896594205,0.0,937.0,1/2014,arkansas,0.09893890207858909,1792.0,9,2014,30.786375308881247,233.0,17.0,9/2014,0.11081436634029011,-0.201699761151727,0.0004984595394097104,-8.0
arkansas,0.08086675076026478,2002.0,1,2014,30.801724896594205,0.0,937.0,1/2014,arkansas,0.09566734515847629,1273.0,10,2014,28.680818067267616,68.0,120.0,10/2014,0.4527703613177594,-0.16807427156959714,0.07134215225966219,-9.0
arkansas,0.08086675076026478,2002.0,1,2014,30.801724896594205,0.0,937.0,1/2014,arkansas,0.09426368617562916,1171.0,11,2014,52.805120496533,0.0,616.0,11/2014,0.5362885962774486,-0.15329327945282908,-0.5390374735634634,-10.0
arkansas,0.08086675076026478,2002.0,1,2014,30.801724896594205,0.0,937.0,1/2014,arkansas,0.08831845165803563,1561.0,12,2014,51.630830815269675,0.0,677.0,12/2014,0.24882003935973376,-0.08814630358367703,-0.5165482989299696,-11.0
arkansas,0.08086675076026478,2002.0,1,2014,30.801724896594205,0.0,937.0,1/2014,arkansas,0.08502289077828647,1894.0,1,2015,41.9843229893697,0.0,831.0,1/2015,0.0554556861291424,-0.05011777576301178,-0.30972559489825796,-12.0
arkansas,0.08086675076026478,2002.0,1,2014,30.801724896594205,0.0,937.0,1/2014,arkansas,0.08633107435300032,1679.0,1,2016,38.041744409748745,0.0,807.0,1/2016,0.17594830279762508,-0.06538685914808912,-0.21111340232710635,-24.0
arkansas,0.08086675076026478,2002.0,1,2014,30.801724896594205,0.0,937.0,1/2014,arkansas,0.09314279640955776,1266.0,3,2016,46.57139820477887,27.0,338.0,3/2016,0.45828435717104443,-0.1413310130808564,-0.4134158887189692,-26.0
arkansas,0.08086675076026478,2002.0,1,2014,30.801724896594205,0.0,937.0,1/2014,arkansas,0.09687141907962524,1039.0,4,2016,36.27382064343422,44.0,133.0,4/2016,0.6558879687759386,-0.18058177490531524,-0.16352559514168424,-27.0
arkansas,0.08086675076026478,2002.0,1,2014,30.801724896594205,0.0,937.0,1/2014,arkansas,0.094210084674651,1408.0,10,2016,31.219009840567544,121.0,67.0,10/2016,0.3519764231571782,-0.15272448410075998,-0.013456507487984775,-33.0
arkansas,0.08086675076026478,2002.0,1,2014,30.801724896594205,0.0,937.0,1/2014,arkansas,0.09060678523389627,1388.0,12,2017,96.03385144223584,0.0,718.0,12/2017,0.3662828188084162,-0.11372635470536759,-1.13713005695467,-47.0
arkansas,0.08086675076026478,2002.0,1,2014,30.801724896594205,0.0,937.0,1/2014,arkansas,0.08714596949891067,2116.0,1,2018,80.47967525091708,0.0,923.0,1/2018,-0.055380833103024066,-0.0747817752898827,-0.9604339796430799,-48.0
arkansas,0.08086675076026478,2002.0,1,2014,30.801724896594205,0.0,937.0,1/2014,arkansas,0.09729579035405632,1318.0,3,2018,33.760802899358794,20.0,388.0,3/2018,0.4180312448127134,-0.18495297590663634,-0.09172976046131376,-50.0
arkansas,0.08086675076026478,2002.0,1,2014,30.801724896594205,0.0,937.0,1/2014,arkansas,0.09270847819033051,1128.0,4,2018,40.57850090390767,3.0,317.0,4/2018,0.5737005278171617,-0.1366571790079704,-0.2756677004207412,-51.0
arizona,0.10589926369210008,2300.0,1,2014,29.960788915290365,8.0,368.0,1/2014,arizona,0.10879446350546906,1804.0,2,2014,33.00978465929641,22.0,250.0,2/2014,0.24290270129467206,-0.026972146505853063,-0.09691453175638455,-1.0
arizona,0.10589926369210008,2300.0,1,2014,29.960788915290365,8.0,368.0,1/2014,arizona,0.11564857629593576,1931.0,4,2014,51.85689948892675,131.0,90.0,4/2014,0.17487111948872655,-0.08806777842421787,-0.5485985015591353,-3.0
arizona,0.10589926369210008,2300.0,1,2014,29.960788915290365,8.0,368.0,1/2014,arizona,0.12077037151912844,4377.0,7,2014,25.821209448391503,692.0,0.0,7/2014,-0.6434544352736542,-0.13140268681305148,0.14869326473355865,-6.0
arizona,0.10589926369210008,2300.0,1,2014,29.960788915290365,8.0,368.0,1/2014,arizona,0.1198127199232268,3913.0,8,2014,27.985382072682505,549.0,0.0,8/2014,-0.5313952202931714,-0.12344155664285555,0.06820718557133686,-7.0
arizona,0.10589926369210008,2300.0,1,2014,29.960788915290365,8.0,368.0,1/2014,arizona,0.11919182130917197,3434.0,9,2014,28.838606521633803,469.0,2.0,9/2014,-0.40081663954017976,-0.11824583937622538,0.0381744968967466,-8.0
arizona,0.10589926369210008,2300.0,1,2014,29.960788915290365,8.0,368.0,1/2014,arizona,0.11534360763787924,2431.0,10,2014,29.553164679654937,231.0,31.0,10/2014,-0.05539357239888231,-0.08542726626439155,0.013698656712420163,-9.0
arizona,0.10589926369210008,2300.0,1,2014,29.960788915290365,8.0,368.0,1/2014,arizona,0.10745284391213694,1842.0,11,2014,46.16205207777724,27.0,223.0,11/2014,0.222057185101989,-0.014563790322319742,-0.4322685863810649,-10.0
